job_skill_id,job_id,skill_id,requirement_level
8886,6450,35,Nice-to-have
8887,6450,33,Nice-to-have
8888,4965,35,Required
8889,4965,33,Required
8890,3886,35,Required
8891,3886,33,Nice-to-have
8892,2893,25,Preferred
8893,3830,13,Required
8894,2839,21,Preferred
8895,2718,25,Required
8896,2847,19,Preferred
8897,2847,34,Nice-to-have
8898,2868,25,Preferred
8899,6295,34,Preferred
8900,6295,24,Preferred
8901,6295,16,Nice-to-have
8902,2897,34,Preferred
8903,2897,19,Preferred
8904,2897,17,Required
8905,2828,25,Nice-to-have
8906,3888,35,Required
8907,3888,33,Preferred
8908,2674,26,Nice-to-have
8909,6389,35,Nice-to-have
8910,6389,17,Required
8911,2791,24,Nice-to-have
8912,2791,34,Preferred
8913,6392,14,Nice-to-have
8914,6392,12,Required
8915,6392,25,Required
8916,6368,22,Preferred
8917,6368,25,Required
8918,6523,13,Nice-to-have
8919,3622,7,Preferred
8920,3622,35,Required
8921,3622,17,Nice-to-have
8922,6080,20,Required
8923,3834,25,Nice-to-have
8924,3834,13,Required
8925,2777,20,Required
8926,5012,25,Nice-to-have
8927,6541,13,Preferred
8928,3641,6,Preferred
8929,3641,7,Required
8930,6297,35,Preferred
8931,6297,33,Required
8932,2742,34,Preferred
8933,2742,35,Preferred
8934,4993,35,Required
8935,4993,33,Preferred
8936,5017,6,Nice-to-have
8937,5017,7,Required
8938,6576,22,Required
8939,6576,25,Required
8940,2803,19,Preferred
8941,2803,34,Nice-to-have
8942,6498,8,Nice-to-have
8943,6498,25,Preferred
8944,6105,16,Nice-to-have
8945,6105,17,Preferred
8946,6138,35,Preferred
8947,6138,33,Preferred
8948,6550,35,Nice-to-have
8949,6550,33,Nice-to-have
8950,3865,22,Required
8951,2728,26,Required
8952,6558,18,Preferred
8953,6558,25,Nice-to-have
8954,3799,20,Preferred
8955,3687,34,Required
8956,3687,24,Required
8957,6267,34,Required
8958,6267,24,Nice-to-have
8959,6333,22,Preferred
8960,6333,25,Nice-to-have
8961,2723,26,Preferred
8962,5026,25,Required
8963,6423,34,Required
8964,6423,24,Nice-to-have
8965,5923,33,Nice-to-have
8966,6393,13,Nice-to-have
8967,5087,2,Preferred
8968,5087,1,Nice-to-have
8969,5087,25,Required
8970,6436,35,Preferred
8971,6436,17,Preferred
8972,3561,13,Required
8973,6474,35,Preferred
8974,6474,33,Nice-to-have
8975,3800,13,Preferred
8976,3883,27,Preferred
8977,3883,5,Required
8978,3883,17,Preferred
8979,6281,35,Preferred
8980,6281,33,Required
8981,2691,26,Preferred
8982,6334,20,Required
8983,6535,35,Required
8984,6535,33,Preferred
8985,3873,22,Required
8986,6234,34,Preferred
8987,6234,24,Required
8988,6593,35,Required
8989,6593,33,Nice-to-have
8990,6506,22,Preferred
8991,5064,35,Required
8992,5064,33,Preferred
8993,3707,35,Nice-to-have
8994,3707,33,Required
8995,3614,35,Nice-to-have
8996,3614,33,Required
8997,6057,19,Preferred
8998,6057,34,Nice-to-have
8999,4960,22,Preferred
9000,4960,25,Preferred
9001,2819,34,Preferred
9002,5033,35,Preferred
9003,5033,33,Nice-to-have
9004,6096,16,Nice-to-have
9005,6096,17,Preferred
9006,2704,26,Nice-to-have
9007,5074,20,Required
9008,4928,19,Required
9009,4928,34,Nice-to-have
9010,2795,26,Required
9011,6008,20,Nice-to-have
9012,6455,17,Preferred
9013,6566,34,Required
9014,6560,26,Nice-to-have
9015,3838,26,Preferred
9016,3838,13,Nice-to-have
9017,3854,35,Preferred
9018,3854,33,Nice-to-have
9019,3756,34,Required
9020,3756,24,Required
9021,5016,20,Nice-to-have
9022,6470,35,Nice-to-have
9023,6470,17,Nice-to-have
9024,6288,35,Preferred
9025,6288,33,Preferred
9026,3598,33,Nice-to-have
9027,6562,24,Required
9028,6562,34,Required
9029,2840,34,Preferred
9030,5078,28,Nice-to-have
9031,3600,35,Required
9032,3600,33,Nice-to-have
9033,2630,26,Preferred
9034,6408,25,Required
9035,6596,35,Required
9036,6596,33,Nice-to-have
9037,2802,25,Preferred
9038,5070,35,Required
9039,5070,33,Required
9040,2894,19,Preferred
9041,6199,35,Required
9042,6199,33,Preferred
9043,3807,17,Preferred
9044,3807,31,Required
9045,6589,13,Preferred
9046,3892,35,Preferred
9047,3892,33,Preferred
9048,5010,19,Preferred
9049,5010,34,Nice-to-have
9050,6552,35,Nice-to-have
9051,6552,33,Nice-to-have
9052,4923,35,Required
9053,4923,33,Preferred
9054,2822,34,Preferred
9055,6595,35,Required
9056,6595,33,Nice-to-have
9057,6323,35,Preferred
9058,6323,33,Preferred
9059,6551,26,Preferred
9060,6387,35,Nice-to-have
9061,6387,17,Preferred
9062,4984,35,Required
9063,4984,33,Preferred
9064,5037,35,Nice-to-have
9065,5037,33,Preferred
9066,2676,35,Nice-to-have
9067,2676,33,Preferred
9068,3858,20,Required
9069,3858,25,Preferred
9070,3858,35,Preferred
9071,6300,35,Required
9072,6300,33,Required
9073,6225,34,Preferred
9074,6225,24,Preferred
9075,3741,25,Nice-to-have
9076,2690,26,Nice-to-have
9077,6271,20,Required
9078,5967,20,Preferred
9079,6565,35,Preferred
9080,6565,33,Preferred
9081,6461,2,Nice-to-have
9082,5090,20,Required
9083,2656,26,Preferred
9084,5014,22,Nice-to-have
9085,5014,25,Nice-to-have
9086,5879,22,Nice-to-have
9087,5879,25,Nice-to-have
9088,2885,34,Preferred
9089,2885,24,Preferred
9090,5082,20,Required
9091,3828,35,Preferred
9092,3828,13,Nice-to-have
9093,5880,22,Nice-to-have
9094,5880,25,Preferred
9095,6028,19,Preferred
9096,6028,34,Nice-to-have
9097,6248,34,Nice-to-have
9098,6248,24,Required
9099,5069,23,Nice-to-have
9100,6404,19,Nice-to-have
9101,6404,31,Required
9102,5930,20,Preferred
9103,5063,22,Nice-to-have
9104,5063,25,Required
9105,5913,22,Nice-to-have
9106,5913,25,Nice-to-have
9107,6548,34,Preferred
9108,6548,24,Nice-to-have
9109,6279,16,Nice-to-have
9110,6279,17,Required
9111,6279,20,Nice-to-have
9112,5028,20,Preferred
9113,6604,35,Preferred
9114,6604,33,Preferred
9115,2881,31,Preferred
9116,2881,19,Preferred
9117,5080,14,Required
9118,5080,12,Required
9119,5080,25,Preferred
9120,5920,13,Preferred
9121,6373,22,Required
9122,6373,25,Required
9123,3777,13,Nice-to-have
9124,6590,13,Required
9125,6427,17,Required
9126,5091,34,Nice-to-have
9127,5091,24,Nice-to-have
9128,5066,34,Required
9129,5066,24,Required
9130,6115,16,Nice-to-have
9131,6115,17,Nice-to-have
9132,6415,20,Nice-to-have
9133,6131,16,Preferred
9134,6131,17,Nice-to-have
9135,5049,34,Preferred
9136,5049,24,Preferred
9137,2758,20,Nice-to-have
9138,6549,13,Preferred
9139,2875,34,Preferred
9140,2875,24,Nice-to-have
9141,2824,19,Required
9142,2824,31,Nice-to-have
9143,2675,22,Nice-to-have
9144,2675,25,Preferred
9145,6480,17,Preferred
9146,2652,20,Preferred
9147,3839,25,Nice-to-have
9148,3839,13,Nice-to-have
9149,2862,2,Preferred
9150,2862,1,Nice-to-have
9151,2862,25,Nice-to-have
9152,6553,35,Nice-to-have
9153,6553,33,Preferred
9154,3765,34,Required
9155,3765,24,Preferred
9156,2820,19,Required
9157,2820,31,Required
9158,5058,22,Required
9159,5058,25,Required
9160,6147,16,Required
9161,6147,17,Preferred
9162,6613,35,Required
9163,6613,33,Nice-to-have
9164,6345,35,Preferred
9165,6345,33,Required
9166,6382,13,Nice-to-have
9167,3841,32,Required
9168,3841,13,Nice-to-have
9169,6591,20,Preferred
9170,6568,14,Nice-to-have
9171,6568,12,Preferred
9172,6568,25,Required
9173,4937,34,Preferred
9174,6407,13,Preferred
9175,6419,8,Required
9176,6419,25,Nice-to-have
9177,6099,16,Preferred
9178,6099,17,Nice-to-have
9179,3875,35,Required
9180,3875,33,Nice-to-have
9181,4966,13,Nice-to-have
9182,5065,34,Nice-to-have
9183,5065,35,Preferred
9184,3804,13,Required
9185,2607,10,Required
9186,2607,11,Required
9187,6602,35,Required
9188,6602,33,Required
9189,2710,35,Preferred
9190,2710,33,Preferred
9191,5025,25,Preferred
9192,3803,13,Nice-to-have
9193,6587,20,Required
9194,5089,20,Required
9195,6483,17,Required
9196,6273,23,Required
9197,2811,19,Preferred
9198,2811,34,Nice-to-have
9199,4933,26,Required
9200,6236,13,Preferred
9201,2709,26,Nice-to-have
9202,5043,34,Nice-to-have
9203,5043,24,Nice-to-have
9204,2860,19,Required
9205,2860,34,Required
9206,5031,34,Required
9207,5031,24,Nice-to-have
9208,6326,19,Required
9209,6326,34,Nice-to-have
9210,2817,34,Required
9211,2817,24,Required
9212,5073,35,Preferred
9213,5073,33,Required
9214,6135,16,Nice-to-have
9215,6135,17,Required
9216,6303,35,Nice-to-have
9217,6303,33,Preferred
9218,5060,20,Required
9219,2788,25,Required
9220,5015,20,Required
9221,5015,25,Required
9222,5015,35,Required
9223,6573,32,Preferred
9224,2748,26,Required
9225,4943,20,Nice-to-have
9226,6469,4,Preferred
9227,6469,28,Preferred
9228,6430,17,Preferred
9229,6302,35,Required
9230,6302,33,Nice-to-have
9231,2874,20,Preferred
9232,6294,35,Preferred
9233,6294,33,Preferred
9234,3812,26,Required
9235,3812,13,Nice-to-have
9236,6457,20,Preferred
9237,3862,5,Nice-to-have
9238,3862,11,Required
9239,3862,33,Required
9240,6336,35,Nice-to-have
9241,6336,33,Required
9242,6484,17,Required
9243,5081,4,Required
9244,5081,28,Preferred
9245,2751,20,Nice-to-have
9246,3759,19,Required
9247,3759,12,Preferred
9248,3759,31,Required
9249,6328,20,Required
9250,5008,19,Preferred
9251,5008,34,Required
9252,6195,21,Preferred
9253,6534,34,Preferred
9254,6534,24,Nice-to-have
9255,6100,16,Nice-to-have
9256,6100,17,Nice-to-have
9257,6104,16,Preferred
9258,6104,17,Preferred
9259,2836,35,Nice-to-have
9260,2836,33,Required
9261,2789,19,Nice-to-have
9262,2789,31,Nice-to-have
9263,6210,34,Required
9264,6210,24,Required
9265,6372,34,Required
9266,6372,24,Nice-to-have
9267,6293,24,Nice-to-have
9268,6293,18,Nice-to-have
9269,6293,9,Nice-to-have
9270,5034,34,Preferred
9271,5034,24,Preferred
9272,6468,17,Required
9273,6502,28,Nice-to-have
9274,6502,34,Preferred
9275,2761,21,Required
9276,6022,34,Required
9277,6022,24,Required
9278,2837,34,Nice-to-have
9279,4940,28,Required
9280,4940,34,Required
9281,6307,35,Required
9282,6307,33,Nice-to-have
9283,4955,25,Preferred
9284,2738,19,Preferred
9285,2738,34,Required
9286,2668,26,Required
9287,6612,22,Nice-to-have
9288,6612,25,Nice-to-have
9289,6413,19,Nice-to-have
9290,6413,31,Preferred
9291,5055,34,Required
9292,6542,25,Required
9293,6050,28,Required
9294,6050,34,Preferred
9295,3692,35,Preferred
9296,3692,33,Preferred
9297,6070,34,Required
9298,6070,24,Preferred
9299,3653,31,Preferred
9300,3653,19,Preferred
9301,6362,22,Required
9302,6362,25,Nice-to-have
9303,3755,6,Required
9304,3755,7,Required
9305,6308,35,Required
9306,6308,33,Preferred
9307,6599,35,Preferred
9308,6599,33,Preferred
9309,2807,26,Preferred
9310,2873,19,Nice-to-have
9311,2873,34,Preferred
9312,6521,14,Preferred
9313,6521,12,Preferred
9314,6521,25,Nice-to-have
9315,6414,34,Required
9316,6414,24,Preferred
9317,3775,35,Required
9318,3775,33,Required
9319,6418,8,Preferred
9320,6418,25,Nice-to-have
9321,3864,22,Nice-to-have
9322,6264,34,Required
9323,6264,24,Nice-to-have
9324,6614,35,Nice-to-have
9325,6614,33,Nice-to-have
9326,6048,19,Preferred
9327,6048,34,Required
9328,3763,13,Preferred
9329,6608,24,Required
9330,6608,34,Preferred
9331,5072,23,Preferred
9332,6559,19,Required
9333,6559,34,Preferred
9334,2861,31,Required
9335,2861,19,Preferred
9336,6335,20,Preferred
9337,6435,35,Required
9338,6435,17,Required
9339,6615,34,Preferred
9340,6106,16,Preferred
9341,6106,17,Required
9342,5910,25,Required
9343,2872,19,Required
9344,2872,34,Required
9345,6245,35,Nice-to-have
9346,6245,33,Preferred
9347,6207,34,Preferred
9348,6207,24,Nice-to-have
9349,6038,8,Required
9350,6038,25,Nice-to-have
9351,6416,13,Nice-to-have
9352,2700,26,Preferred
9353,3776,26,Required
9354,3776,13,Nice-to-have
9355,5075,34,Required
9356,5075,17,Required
9357,5075,24,Preferred
9358,5071,8,Preferred
9359,5071,25,Nice-to-have
9360,6485,13,Required
9361,6513,34,Nice-to-have
9362,6513,18,Required
9363,6513,28,Nice-to-have
9364,2841,25,Nice-to-have
9365,6179,34,Nice-to-have
9366,6179,24,Required
9367,2775,26,Preferred
9368,2707,26,Nice-to-have
9369,6420,35,Preferred
9370,6420,33,Preferred
9371,6346,19,Preferred
9372,6346,34,Required
9373,2694,26,Preferred
9374,6401,25,Preferred
9375,2753,21,Required
9376,6434,35,Nice-to-have
9377,6434,17,Preferred
9378,6046,19,Preferred
9379,6046,34,Preferred
9380,4951,35,Required
9381,4951,33,Nice-to-have
9382,6581,14,Nice-to-have
9383,6581,12,Preferred
9384,6581,25,Preferred
9385,6148,16,Preferred
9386,6148,17,Required
9387,4975,28,Preferred
9388,4975,34,Required
9389,5067,8,Required
9390,5067,25,Required
9391,6409,14,Preferred
9392,6409,12,Nice-to-have
9393,6409,25,Nice-to-have
9394,5044,34,Required
9395,5044,24,Required
9396,2578,34,Nice-to-have
9397,2578,24,Nice-to-have
9398,2835,25,Required
9399,6006,34,Preferred
9400,6006,24,Nice-to-have
9401,6366,34,Preferred
9402,6366,24,Preferred
9403,6222,34,Nice-to-have
9404,6222,24,Required
9405,2899,34,Required
9406,3882,5,Preferred
9407,3882,11,Preferred
9408,3882,33,Preferred
9409,5019,35,Required
9410,5019,33,Preferred
9411,2713,26,Preferred
9412,6556,35,Preferred
9413,6556,33,Preferred
9414,6391,35,Preferred
9415,6391,17,Nice-to-have
9416,6472,32,Preferred
9417,4944,35,Nice-to-have
9418,4944,33,Required
9419,4970,8,Preferred
9420,4970,25,Preferred
9421,4982,35,Nice-to-have
9422,4982,33,Preferred
9423,6289,34,Preferred
9424,6289,24,Required
9425,6289,16,Preferred
9426,5944,28,Preferred
9427,5944,29,Preferred
9428,5944,30,Nice-to-have
9429,6611,35,Preferred
9430,6611,33,Required
9431,6116,16,Nice-to-have
9432,6116,17,Required
9433,6463,35,Preferred
9434,6463,17,Nice-to-have
9435,4983,34,Preferred
9436,4983,24,Nice-to-have
9437,5056,28,Required
9438,5056,34,Preferred
9439,6586,13,Required
9440,2815,19,Preferred
9441,2815,31,Nice-to-have
9442,3893,35,Preferred
9443,3893,33,Nice-to-have
9444,2900,25,Required
9445,6447,20,Nice-to-have
9446,4997,20,Nice-to-have
9447,6118,16,Nice-to-have
9448,6118,17,Preferred
9449,6130,16,Required
9450,6130,17,Nice-to-have
9451,5062,34,Nice-to-have
9452,5062,24,Required
9453,5041,34,Required
9454,5041,24,Preferred
9455,5912,35,Required
9456,5912,33,Required
9457,5927,35,Nice-to-have
9458,5927,33,Nice-to-have
9459,3676,8,Required
9460,3676,25,Nice-to-have
9461,3857,22,Preferred
9462,6574,24,Nice-to-have
9463,6574,34,Required
9464,6605,35,Preferred
9465,6605,33,Required
9466,6228,22,Preferred
9467,6228,25,Nice-to-have
9468,2845,19,Nice-to-have
9469,2845,34,Required
9470,6270,16,Preferred
9471,6270,35,Preferred
9472,6270,24,Nice-to-have
9473,2782,26,Preferred
9474,6569,31,Preferred
9475,6569,19,Preferred
9476,6487,28,Preferred
9477,6487,29,Nice-to-have
9478,6487,30,Nice-to-have
9479,6610,35,Preferred
9480,6610,33,Preferred
9481,2880,35,Nice-to-have
9482,2880,33,Preferred
9483,3824,35,Nice-to-have
9484,3824,13,Required
9485,6588,20,Nice-to-have
9486,5093,30,Nice-to-have
9487,5093,28,Required
9488,5093,1,Nice-to-have
9489,5059,22,Required
9490,5059,25,Required
9491,6582,22,Required
9492,6582,25,Required
9493,6151,25,Preferred
9494,5068,23,Required
9495,5004,35,Nice-to-have
9496,5004,33,Required
9497,6606,34,Required
9498,6175,16,Required
9499,6175,17,Preferred
9500,3811,13,Preferred
9501,6583,34,Nice-to-have
9502,2640,35,Preferred
9503,2640,33,Preferred
9504,6193,35,Nice-to-have
9505,6193,33,Nice-to-have
9506,6263,34,Nice-to-have
9507,6263,24,Nice-to-have
9508,5088,20,Nice-to-have
9509,2769,23,Required
9510,2902,25,Preferred
9511,6296,35,Required
9512,6296,33,Required
9513,3734,34,Nice-to-have
9514,3734,24,Required
9515,6146,16,Required
9516,6146,17,Preferred
9517,6609,25,Preferred
9518,6318,35,Preferred
9519,6318,33,Preferred
9520,6567,31,Preferred
9521,6567,19,Preferred
9522,5083,13,Nice-to-have
9523,3813,34,Required
9524,3813,24,Preferred
9525,6515,26,Preferred
9526,6514,28,Required
9527,6514,34,Preferred
9528,6481,13,Required
9529,2665,26,Required
9530,4956,34,Nice-to-have
9531,4956,24,Nice-to-have
9532,6597,17,Preferred
9533,2685,31,Preferred
9534,2685,19,Preferred
9535,4977,13,Required
9536,5099,13,Nice-to-have
9537,6402,23,Nice-to-have
9538,6198,34,Preferred
9539,6198,24,Required
9540,4931,20,Preferred
9541,2666,23,Nice-to-have
9542,6380,4,Preferred
9543,6380,28,Preferred
9544,6607,35,Nice-to-have
9545,6607,33,Preferred
9546,2671,26,Preferred
9547,5054,34,Required
9548,5054,24,Nice-to-have
9549,5092,20,Preferred
9550,2844,35,Required
9551,2844,33,Preferred
9552,2876,34,Required
9553,2876,24,Nice-to-have
9554,2871,19,Required
9555,2871,34,Nice-to-have
9556,6342,34,Preferred
9557,6342,24,Preferred
9558,6580,20,Nice-to-have
9559,6616,34,Preferred
9560,6616,24,Required
9561,2904,13,Required
9562,5076,13,Nice-to-have
9563,3731,34,Required
9564,3731,17,Required
9565,6073,35,Preferred
9566,6073,33,Required
9567,4974,13,Nice-to-have
9568,3821,26,Required
9569,3821,13,Nice-to-have
9570,5097,13,Required
9571,2645,26,Required
9572,6561,20,Preferred
9573,6278,24,Nice-to-have
9574,6278,18,Nice-to-have
9575,6278,9,Preferred
9576,6601,34,Preferred
9577,5096,13,Required
9578,3891,22,Preferred
9579,2827,25,Required
9580,5047,35,Required
9581,5047,5,Preferred
9582,5047,11,Nice-to-have
9583,6600,35,Required
9584,6600,33,Preferred
9585,5077,19,Required
9586,5094,14,Nice-to-have
9587,5094,12,Nice-to-have
9588,5094,25,Preferred
9589,2644,26,Required
9590,5098,13,Required
9591,5021,19,Nice-to-have
9592,5021,34,Preferred
9593,6621,34,Nice-to-have
9594,6621,24,Nice-to-have
9595,6625,35,Required
9596,6625,33,Required
9597,6617,34,Nice-to-have
9598,6617,24,Preferred
9599,6619,35,Preferred
9600,6619,33,Required
9601,6504,21,Required
9602,6504,31,Preferred
9603,6519,34,Preferred
9604,6519,18,Required
9605,6519,28,Nice-to-have
9606,2865,19,Required
9607,2865,34,Preferred
9608,5057,20,Preferred
9609,6627,34,Preferred
9610,6627,24,Nice-to-have
9611,6053,19,Preferred
9612,6053,34,Required
9613,6531,4,Required
9614,6531,28,Nice-to-have
9615,6107,16,Preferred
9616,6107,17,Nice-to-have
9617,2732,26,Preferred
9618,6624,35,Required
9619,6624,33,Required
9620,6533,34,Nice-to-have
9621,6533,24,Required
9622,6040,19,Required
9623,6040,34,Required
9624,4985,35,Preferred
9625,4985,33,Required
9626,6603,35,Nice-to-have
9627,6603,33,Preferred
9628,6508,28,Preferred
9629,6508,34,Nice-to-have
9630,2898,28,Preferred
9631,2898,29,Required
9632,2898,30,Required
9633,6167,16,Preferred
9634,6167,17,Required
9635,5085,35,Preferred
9636,5085,33,Preferred
9637,6622,35,Nice-to-have
9638,6622,33,Nice-to-have
9639,6626,34,Required
9640,6626,24,Required
9641,6259,35,Nice-to-have
9642,6259,33,Nice-to-have
9643,6623,35,Preferred
9644,6623,33,Required
9645,6577,13,Preferred
9646,5102,20,Nice-to-have
9647,6386,35,Preferred
9648,6386,33,Required
9649,6238,35,Nice-to-have
9650,6238,33,Nice-to-have
9651,3853,22,Nice-to-have
9652,5084,13,Required
9653,5005,20,Required
9654,6315,34,Nice-to-have
9655,6315,24,Preferred
9656,2833,19,Nice-to-have
9657,3820,26,Nice-to-have
9658,3820,13,Preferred
9659,6433,8,Required
9660,6433,25,Nice-to-have
9661,2901,20,Nice-to-have
9662,6618,35,Nice-to-have
9663,6618,33,Nice-to-have
9664,2762,26,Required
9665,6629,24,Nice-to-have
9666,6629,34,Required
9667,6313,25,Required
